real,start_timestamp,euclidian,start_lon,dest_timestamp,dest_lon,start_lat,dest_lat
2587,2013-01-07 00:01:00,2567.944270438624,-73.967445,2013-01-07 00:04:00,-73.952744,40.760563,40.780807
2152,2013-01-07 00:01:00,1444.865956367395,-73.978035,2013-01-07 00:07:00,-73.979393,40.748856,40.761826
2671,2013-01-07 00:01:00,1894.1780452169457,-73.996544,2013-01-07 00:08:00,-73.98896,40.742958,40.726906
11703,2013-01-07 00:01:00,9810.137745261289,-73.874428,2013-01-07 00:15:00,-73.959747,40.77396,40.714016
4851,2013-01-07 00:01:00,4050.623752568122,-73.985107,2013-01-07 00:11:00,-73.954117,40.760319,40.788166
3813,2013-01-07 00:01:00,2733.4480928041817,-73.990395,2013-01-07 00:11:00,-73.998497,40.731571,40.755402
16689,2013-01-07 00:01:00,12664.804054007021,-73.977249,2013-01-07 00:23:00,-73.898178,40.750095,40.847027
2579,2013-01-07 00:01:00,2314.39092777451,-73.96463,2013-01-07 00:06:00,-73.952835,40.773163,40.791977
1338,2013-01-07 00:01:00,1127.4715676700857,-74.002022,2013-01-07 00:05:00,-73.997955,40.719616,40.729286
4121,2013-01-07 00:01:00,2749.8266514225234,-73.9674,2013-01-07 00:09:00,-73.936859,40.76342,40.754826
7506,2013-01-07 00:01:00,3581.449078025167,-73.996056,2013-01-07 00:11:00,-73.954048,40.726631,40.730976
1240,2013-01-07 00:01:00,911.1252989229481,-73.977669,2013-01-07 00:06:00,-73.985306,40.78421,40.778412
6712,2013-01-07 00:01:00,2733.32061864929,-73.988472,2013-01-07 00:14:00,-73.957596,40.737194,40.729832
4604,2013-01-07 00:01:00,3736.4459469731305,-73.957672,2013-01-07 00:16:00,-73.918938,40.717842,40.701614
16616,2013-01-07 00:01:00,9010.865606641508,-73.87291,2013-01-07 00:25:00,-73.979195,40.774113,40.766708
2805,2013-01-07 00:01:00,2061.975264596548,-73.989708,2013-01-07 00:08:00,-73.990082,40.72974,40.748306
4787,2013-01-07 00:01:00,3210.8109881724085,-73.918533,2013-01-07 00:14:00,-73.884346,40.742973,40.755623
1566,2013-01-07 00:01:00,1568.495536470471,-73.995857,2013-01-07 00:08:00,-73.979614,40.75975,40.752899
5877,2013-01-07 00:01:00,4801.7464870487265,-74.004234,2013-01-07 00:15:00,-74.013748,40.751881,40.709251
2383,2013-01-07 00:01:00,1494.449434632706,-73.970482,2013-01-07 00:08:00,-73.988167,40.762161,40.761627
12653,2013-01-07 00:01:00,8318.189058688313,-73.980011,2013-01-07 00:20:00,-73.884369,40.765476,40.747547
13790,2013-01-07 00:01:00,11727.534263529868,-73.994148,2013-01-07 00:22:00,-74.008453,40.759033,40.653988
2308,2013-01-07 00:01:00,1788.3964489771815,-74.006401,2013-01-07 00:07:00,-73.996628,40.739677,40.725391
12752,2013-01-07 00:01:00,8960.814112447064,-73.992561,2013-01-07 00:18:00,-74.00444,40.724503,40.644318
15972,2013-01-07 00:01:00,11236.974582530389,-73.873062,2013-01-07 00:19:00,-73.993355,40.774181,40.730927
1007,2013-01-07 00:01:00,978.3672856695812,-73.992737,2013-01-07 00:03:00,-73.998138,40.748528,40.740734
